,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,ctn-1,last_week_same_hour,last_day_same_hour
2012-03-20 15:00:00,1.0,1.0,3.0,15.0,0.0,2.0,1.0,2.0,0.62,0.6061,0.69,0.1045,244.0,-4.0,264.0,286.0
2012-03-20 16:00:00,1.0,1.0,3.0,16.0,0.0,2.0,1.0,1.0,0.62,0.6061,0.66,0.2239,431.0,187.0,365.0,385.0
2012-03-20 17:00:00,1.0,1.0,3.0,17.0,0.0,2.0,1.0,1.0,0.6,0.5909,0.73,0.19399999999999998,750.0,319.0,676.0,721.0
2012-03-20 18:00:00,1.0,1.0,3.0,18.0,0.0,2.0,1.0,1.0,0.6,0.5909,0.69,0.2537,801.0,51.0,734.0,801.0
2012-03-20 19:00:00,1.0,1.0,3.0,19.0,0.0,2.0,1.0,1.0,0.58,0.5455,0.73,0.1343,555.0,-246.0,479.0,549.0
2012-03-20 20:00:00,1.0,1.0,3.0,20.0,0.0,2.0,1.0,1.0,0.58,0.5455,0.68,0.0896,377.0,-178.0,351.0,330.0
2012-03-20 21:00:00,1.0,1.0,3.0,21.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.73,0.0,277.0,-100.0,244.0,223.0
2012-03-20 22:00:00,1.0,1.0,3.0,22.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.77,0.0,188.0,-89.0,170.0,148.0
2012-03-20 23:00:00,1.0,1.0,3.0,23.0,0.0,2.0,1.0,1.0,0.52,0.5,0.83,0.0,90.0,-98.0,87.0,54.0
2012-03-21 00:00:00,2.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,0.52,0.5,0.88,0.0,33.0,-57.0,39.0,29.0
2012-03-21 01:00:00,2.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,0.52,0.5,0.83,0.0896,26.0,-7.0,27.0,15.0
2012-03-21 02:00:00,2.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,0.5,0.4848,0.88,0.1343,10.0,-16.0,2.0,10.0
2012-03-21 03:00:00,2.0,1.0,3.0,3.0,0.0,3.0,1.0,2.0,0.5,0.4848,0.88,0.19399999999999998,8.0,-2.0,4.0,3.0
2012-03-21 04:00:00,2.0,1.0,3.0,4.0,0.0,3.0,1.0,2.0,0.5,0.4848,0.88,0.1343,4.0,-4.0,5.0,6.0
2012-03-21 05:00:00,2.0,1.0,3.0,5.0,0.0,3.0,1.0,2.0,0.5,0.4848,0.88,0.1343,39.0,35.0,27.0,20.0
2012-03-21 06:00:00,2.0,1.0,3.0,6.0,0.0,3.0,1.0,2.0,0.48,0.4697,0.94,0.2239,149.0,110.0,121.0,100.0
2012-03-21 07:00:00,2.0,1.0,3.0,7.0,0.0,3.0,1.0,3.0,0.48,0.4697,0.94,0.19399999999999998,372.0,223.0,368.0,170.0
2012-03-21 08:00:00,2.0,1.0,3.0,8.0,0.0,3.0,1.0,3.0,0.48,0.4697,0.94,0.1045,535.0,163.0,662.0,516.0
2012-03-21 09:00:00,2.0,1.0,3.0,9.0,0.0,3.0,1.0,2.0,0.5,0.4848,0.88,0.1642,293.0,-242.0,351.0,325.0
2012-03-21 10:00:00,2.0,1.0,3.0,10.0,0.0,3.0,1.0,2.0,0.52,0.5,0.83,0.1642,154.0,-139.0,188.0,163.0
2012-03-21 11:00:00,2.0,1.0,3.0,11.0,0.0,3.0,1.0,2.0,0.52,0.5,0.83,0.1642,192.0,38.0,220.0,230.0
2012-03-21 12:00:00,2.0,1.0,3.0,12.0,0.0,3.0,1.0,2.0,0.54,0.5152,0.77,0.0,229.0,37.0,267.0,261.0
2012-03-21 13:00:00,2.0,1.0,3.0,13.0,0.0,3.0,1.0,2.0,0.54,0.5152,0.83,0.0,303.0,74.0,254.0,284.0
2012-03-21 14:00:00,2.0,1.0,3.0,14.0,0.0,3.0,1.0,2.0,0.56,0.5303,0.78,0.0,225.0,-78.0,224.0,248.0
2012-03-21 15:00:00,2.0,1.0,3.0,15.0,0.0,3.0,1.0,2.0,0.56,0.5303,0.78,0.0,243.0,18.0,283.0,244.0
2012-03-21 16:00:00,2.0,1.0,3.0,16.0,0.0,3.0,1.0,1.0,0.58,0.5455,0.73,0.0,378.0,135.0,356.0,431.0
2012-03-21 17:00:00,2.0,1.0,3.0,17.0,0.0,3.0,1.0,1.0,0.6,0.5909,0.69,0.0896,729.0,351.0,782.0,750.0
2012-03-21 18:00:00,2.0,1.0,3.0,18.0,0.0,3.0,1.0,1.0,0.6,0.5909,0.69,0.0,779.0,50.0,749.0,801.0
2012-03-21 19:00:00,2.0,1.0,3.0,19.0,0.0,3.0,1.0,1.0,0.6,0.6061,0.64,0.0,582.0,-197.0,472.0,555.0
2012-03-21 20:00:00,2.0,1.0,3.0,20.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.78,0.0896,374.0,-208.0,330.0,377.0
2012-03-21 21:00:00,2.0,1.0,3.0,21.0,0.0,3.0,1.0,1.0,0.54,0.5152,0.83,0.1045,251.0,-123.0,288.0,277.0
2012-03-21 22:00:00,2.0,1.0,3.0,22.0,0.0,3.0,1.0,1.0,0.52,0.5,0.83,0.1642,197.0,-54.0,202.0,188.0
2012-03-21 23:00:00,2.0,1.0,3.0,23.0,0.0,3.0,1.0,1.0,0.54,0.5152,0.77,0.0,125.0,-72.0,91.0,90.0
2012-03-22 00:00:00,2.0,1.0,3.0,0.0,0.0,4.0,1.0,1.0,0.52,0.5,0.83,0.0896,41.0,-84.0,60.0,33.0
2012-03-22 01:00:00,2.0,1.0,3.0,1.0,0.0,4.0,1.0,1.0,0.52,0.5,0.83,0.0896,30.0,-11.0,23.0,26.0
2012-03-22 02:00:00,2.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,0.52,0.5,0.83,0.0896,6.0,-24.0,19.0,10.0
2012-03-22 03:00:00,2.0,1.0,3.0,3.0,0.0,4.0,1.0,1.0,0.52,0.5,0.83,0.0896,7.0,1.0,7.0,8.0
2012-03-22 04:00:00,2.0,1.0,3.0,4.0,0.0,4.0,1.0,2.0,0.48,0.4697,1.0,0.0896,6.0,-1.0,14.0,4.0
2012-03-22 05:00:00,2.0,1.0,3.0,5.0,0.0,4.0,1.0,2.0,0.48,0.4697,1.0,0.0896,34.0,28.0,26.0,39.0
2012-03-22 06:00:00,2.0,1.0,3.0,6.0,0.0,4.0,1.0,2.0,0.48,0.4697,1.0,0.0896,136.0,102.0,117.0,149.0
2012-03-22 07:00:00,2.0,1.0,3.0,7.0,0.0,4.0,1.0,2.0,0.48,0.4697,1.0,0.0896,361.0,225.0,381.0,372.0
2012-03-22 08:00:00,2.0,1.0,3.0,8.0,0.0,4.0,1.0,2.0,0.5,0.4848,0.94,0.0896,649.0,288.0,623.0,535.0
2012-03-22 09:00:00,2.0,1.0,3.0,9.0,0.0,4.0,1.0,2.0,0.5,0.4848,0.94,0.0896,318.0,-331.0,315.0,293.0
2012-03-22 10:00:00,2.0,1.0,3.0,10.0,0.0,4.0,1.0,2.0,0.5,0.4848,1.0,0.0896,142.0,-176.0,164.0,154.0
2012-03-22 11:00:00,2.0,1.0,3.0,11.0,0.0,4.0,1.0,2.0,0.52,0.5,0.94,0.0,219.0,77.0,211.0,192.0
2012-03-22 12:00:00,2.0,1.0,3.0,12.0,0.0,4.0,1.0,2.0,0.54,0.5152,0.88,0.19399999999999998,272.0,53.0,265.0,229.0
2012-03-22 13:00:00,2.0,1.0,3.0,13.0,0.0,4.0,1.0,1.0,0.58,0.5455,0.78,0.0896,298.0,26.0,273.0,303.0
2012-03-22 14:00:00,2.0,1.0,3.0,14.0,0.0,4.0,1.0,1.0,0.6,0.5909,0.73,0.1045,257.0,-41.0,258.0,225.0
2012-03-22 15:00:00,2.0,1.0,3.0,15.0,0.0,4.0,1.0,1.0,0.62,0.6061,0.69,0.19399999999999998,304.0,47.0,287.0,243.0
2012-03-22 16:00:00,2.0,1.0,3.0,16.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.65,0.19399999999999998,425.0,121.0,426.0,378.0
2012-03-22 17:00:00,2.0,1.0,3.0,17.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.65,0.1642,810.0,385.0,713.0,729.0
2012-03-22 18:00:00,2.0,1.0,3.0,18.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.65,0.1642,801.0,-9.0,746.0,779.0
2012-03-22 19:00:00,2.0,1.0,3.0,19.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.61,0.0,586.0,-215.0,425.0,582.0
2012-03-22 20:00:00,2.0,1.0,3.0,20.0,0.0,4.0,1.0,1.0,0.62,0.5909,0.73,0.2836,424.0,-162.0,330.0,374.0
2012-03-22 21:00:00,2.0,1.0,3.0,21.0,0.0,4.0,1.0,1.0,0.58,0.5455,0.78,0.1642,374.0,-50.0,243.0,251.0
2012-03-22 22:00:00,2.0,1.0,3.0,22.0,0.0,4.0,1.0,1.0,0.56,0.5303,0.83,0.19399999999999998,220.0,-154.0,169.0,197.0
2012-03-22 23:00:00,2.0,1.0,3.0,23.0,0.0,4.0,1.0,1.0,0.56,0.5303,0.83,0.0896,151.0,-69.0,97.0,125.0
2012-03-23 00:00:00,2.0,1.0,3.0,0.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.83,0.0,95.0,-56.0,57.0,41.0
2012-03-23 01:00:00,2.0,1.0,3.0,1.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.88,0.0,50.0,-45.0,26.0,30.0
2012-03-23 02:00:00,2.0,1.0,3.0,2.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.88,0.0896,32.0,-18.0,4.0,6.0
2012-03-23 03:00:00,2.0,1.0,3.0,3.0,0.0,5.0,1.0,1.0,0.52,0.5,0.88,0.1045,10.0,-22.0,3.0,7.0
2012-03-23 04:00:00,2.0,1.0,3.0,4.0,0.0,5.0,1.0,2.0,0.5,0.4848,0.94,0.1045,3.0,-7.0,3.0,6.0
2012-03-23 05:00:00,2.0,1.0,3.0,5.0,0.0,5.0,1.0,2.0,0.5,0.4848,0.94,0.0,34.0,31.0,32.0,34.0
2012-03-23 06:00:00,2.0,1.0,3.0,6.0,0.0,5.0,1.0,2.0,0.5,0.4848,0.88,0.0,116.0,82.0,99.0,136.0
2012-03-23 07:00:00,2.0,1.0,3.0,7.0,0.0,5.0,1.0,2.0,0.5,0.4848,0.93,0.1343,346.0,230.0,278.0,361.0
2012-03-23 08:00:00,2.0,1.0,3.0,8.0,0.0,5.0,1.0,2.0,0.5,0.4848,0.94,0.1343,662.0,316.0,562.0,649.0
2012-03-23 09:00:00,2.0,1.0,3.0,9.0,0.0,5.0,1.0,2.0,0.52,0.5,0.9,0.0896,380.0,-282.0,312.0,318.0
2012-03-23 10:00:00,2.0,1.0,3.0,10.0,0.0,5.0,1.0,2.0,0.56,0.5303,0.88,0.1045,275.0,-105.0,180.0,142.0
2012-03-23 11:00:00,2.0,1.0,3.0,11.0,0.0,5.0,1.0,2.0,0.62,0.5909,0.73,0.1045,318.0,43.0,207.0,219.0
2012-03-23 12:00:00,2.0,1.0,3.0,12.0,0.0,5.0,1.0,2.0,0.66,0.6212,0.61,0.2239,471.0,153.0,294.0,272.0
2012-03-23 13:00:00,2.0,1.0,3.0,13.0,0.0,5.0,1.0,2.0,0.7,0.6515,0.48,0.0,428.0,-43.0,260.0,298.0
2012-03-23 14:00:00,2.0,1.0,3.0,14.0,0.0,5.0,1.0,2.0,0.72,0.6515,0.42,0.1045,432.0,4.0,202.0,257.0
2012-03-23 15:00:00,2.0,1.0,3.0,15.0,0.0,5.0,1.0,2.0,0.72,0.6515,0.42,0.1343,472.0,40.0,107.0,304.0
2012-03-23 16:00:00,2.0,1.0,3.0,16.0,0.0,5.0,1.0,2.0,0.72,0.6515,0.42,0.1642,589.0,117.0,129.0,425.0
2012-03-23 17:00:00,2.0,1.0,3.0,17.0,0.0,5.0,1.0,2.0,0.72,0.6515,0.42,0.1642,957.0,368.0,258.0,810.0
2012-03-23 18:00:00,2.0,1.0,3.0,18.0,0.0,5.0,1.0,1.0,0.7,0.6364,0.45,0.1642,830.0,-127.0,408.0,801.0
2012-03-23 19:00:00,2.0,1.0,3.0,19.0,0.0,5.0,1.0,1.0,0.66,0.6212,0.5,0.19399999999999998,686.0,-144.0,296.0,586.0
2012-03-23 20:00:00,2.0,1.0,3.0,20.0,0.0,5.0,1.0,1.0,0.66,0.6212,0.47,0.1343,445.0,-241.0,235.0,424.0
2012-03-23 21:00:00,2.0,1.0,3.0,21.0,0.0,5.0,1.0,1.0,0.62,0.6212,0.53,0.1045,284.0,-161.0,152.0,374.0
2012-03-23 22:00:00,2.0,1.0,3.0,22.0,0.0,5.0,1.0,1.0,0.6,0.6061,0.64,0.2836,271.0,-13.0,148.0,220.0
2012-03-23 23:00:00,2.0,1.0,3.0,23.0,0.0,5.0,1.0,1.0,0.6,0.5909,0.69,0.2537,176.0,-95.0,126.0,151.0
2012-03-24 00:00:00,2.0,1.0,3.0,0.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.68,0.0,156.0,-20.0,100.0,95.0
2012-03-24 01:00:00,2.0,1.0,3.0,1.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.73,0.0896,128.0,-28.0,69.0,50.0
2012-03-24 02:00:00,2.0,1.0,3.0,2.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.77,0.1045,69.0,-59.0,42.0,32.0
2012-03-24 03:00:00,2.0,1.0,3.0,3.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.77,0.1045,32.0,-37.0,26.0,10.0
2012-03-24 04:00:00,2.0,1.0,3.0,4.0,0.0,6.0,0.0,1.0,0.52,0.5,0.83,0.0896,7.0,-25.0,2.0,3.0
2012-03-24 05:00:00,2.0,1.0,3.0,5.0,0.0,6.0,0.0,2.0,0.52,0.5,0.83,0.1642,4.0,-3.0,8.0,34.0
2012-03-24 06:00:00,2.0,1.0,3.0,6.0,0.0,6.0,0.0,2.0,0.52,0.5,0.83,0.1642,28.0,24.0,30.0,116.0
2012-03-24 07:00:00,2.0,1.0,3.0,7.0,0.0,6.0,0.0,2.0,0.5,0.4848,0.88,0.1343,70.0,42.0,86.0,346.0
2012-03-24 08:00:00,2.0,1.0,3.0,8.0,0.0,6.0,0.0,2.0,0.5,0.4848,0.94,0.19399999999999998,154.0,84.0,218.0,662.0
2012-03-24 09:00:00,2.0,1.0,3.0,9.0,0.0,6.0,0.0,2.0,0.52,0.5,0.83,0.1343,249.0,95.0,321.0,380.0
2012-03-24 10:00:00,2.0,1.0,3.0,10.0,0.0,6.0,0.0,2.0,0.52,0.5,0.88,0.19399999999999998,345.0,96.0,443.0,275.0
2012-03-24 11:00:00,2.0,1.0,3.0,11.0,0.0,6.0,0.0,2.0,0.5,0.4848,0.94,0.19399999999999998,273.0,-72.0,585.0,318.0
2012-03-24 12:00:00,2.0,1.0,3.0,12.0,0.0,6.0,0.0,3.0,0.52,0.5,0.94,0.2239,183.0,-90.0,651.0,471.0
2012-03-24 13:00:00,2.0,1.0,3.0,13.0,0.0,6.0,0.0,3.0,0.52,0.5,0.94,0.2537,196.0,13.0,686.0,428.0
2012-03-24 14:00:00,2.0,1.0,3.0,14.0,0.0,6.0,0.0,3.0,0.52,0.5,0.88,0.3582,223.0,27.0,690.0,432.0
2012-03-24 15:00:00,2.0,1.0,3.0,15.0,0.0,6.0,0.0,3.0,0.5,0.4848,0.94,0.4179,290.0,67.0,679.0,472.0
2012-03-24 16:00:00,2.0,1.0,3.0,16.0,0.0,6.0,0.0,3.0,0.5,0.4848,0.94,0.2985,177.0,-113.0,685.0,589.0
2012-03-24 17:00:00,2.0,1.0,3.0,17.0,0.0,6.0,0.0,3.0,0.5,0.4848,0.88,0.2239,115.0,-62.0,648.0,957.0
2012-03-24 18:00:00,2.0,1.0,3.0,18.0,0.0,6.0,0.0,3.0,0.46,0.4545,0.94,0.2239,137.0,22.0,560.0,830.0
2012-03-24 19:00:00,2.0,1.0,3.0,19.0,0.0,6.0,0.0,3.0,0.46,0.4545,0.94,0.1343,133.0,-4.0,417.0,686.0
2012-03-24 20:00:00,2.0,1.0,3.0,20.0,0.0,6.0,0.0,3.0,0.44,0.4394,1.0,0.19399999999999998,111.0,-22.0,271.0,445.0
2012-03-24 21:00:00,2.0,1.0,3.0,21.0,0.0,6.0,0.0,3.0,0.44,0.4394,1.0,0.19399999999999998,104.0,-7.0,223.0,284.0
2012-03-24 22:00:00,2.0,1.0,3.0,22.0,0.0,6.0,0.0,3.0,0.44,0.4394,1.0,0.2537,83.0,-21.0,211.0,271.0
2012-03-24 23:00:00,2.0,1.0,3.0,23.0,0.0,6.0,0.0,2.0,0.44,0.4394,0.94,0.2836,105.0,22.0,185.0,176.0
2012-03-25 00:00:00,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.94,0.2836,80.0,-25.0,107.0,156.0
2012-03-25 01:00:00,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.42,0.4242,1.0,0.2537,89.0,9.0,113.0,128.0
2012-03-25 02:00:00,2.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,0.42,0.4242,1.0,0.2985,35.0,-54.0,56.0,69.0
2012-03-25 03:00:00,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.42,0.4242,0.94,0.2985,18.0,-17.0,18.0,32.0
2012-03-25 04:00:00,2.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,0.42,0.4242,0.94,0.3284,8.0,-10.0,14.0,7.0
2012-03-25 05:00:00,2.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,0.4,0.4091,1.0,0.2537,6.0,-2.0,6.0,4.0
2012-03-25 06:00:00,2.0,1.0,3.0,6.0,0.0,0.0,0.0,2.0,0.4,0.4091,1.0,0.2537,18.0,12.0,11.0,28.0
2012-03-25 07:00:00,2.0,1.0,3.0,7.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.94,0.3284,39.0,21.0,42.0,70.0
2012-03-25 08:00:00,2.0,1.0,3.0,8.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.94,0.3284,89.0,50.0,96.0,154.0
2012-03-25 09:00:00,2.0,1.0,3.0,9.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.94,0.2537,118.0,29.0,178.0,249.0
2012-03-25 10:00:00,2.0,1.0,3.0,10.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.87,0.3284,250.0,132.0,351.0,345.0
2012-03-25 11:00:00,2.0,1.0,3.0,11.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.94,0.2537,323.0,73.0,368.0,273.0
2012-03-25 12:00:00,2.0,1.0,3.0,12.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.94,0.2239,360.0,37.0,503.0,183.0
2012-03-25 13:00:00,2.0,1.0,3.0,13.0,0.0,0.0,0.0,2.0,0.42,0.4242,0.88,0.1642,367.0,7.0,544.0,196.0
2012-03-25 14:00:00,2.0,1.0,3.0,14.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.88,0.1642,414.0,47.0,521.0,223.0
2012-03-25 15:00:00,2.0,1.0,3.0,15.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.88,0.19399999999999998,421.0,7.0,554.0,290.0
2012-03-25 16:00:00,2.0,1.0,3.0,16.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.77,0.0,492.0,71.0,541.0,177.0
2012-03-25 17:00:00,2.0,1.0,3.0,17.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.72,0.0896,419.0,-73.0,541.0,115.0
2012-03-25 18:00:00,2.0,1.0,3.0,18.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.72,0.0896,491.0,72.0,459.0,137.0
2012-03-25 19:00:00,2.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.72,0.2537,375.0,-116.0,352.0,133.0
2012-03-25 20:00:00,2.0,1.0,3.0,20.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.77,0.2239,259.0,-116.0,198.0,111.0
2012-03-25 21:00:00,2.0,1.0,3.0,21.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.77,0.1642,149.0,-110.0,173.0,104.0
2012-03-25 22:00:00,2.0,1.0,3.0,22.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.82,0.1343,111.0,-38.0,100.0,83.0
2012-03-25 23:00:00,2.0,1.0,3.0,23.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.82,0.1343,65.0,-46.0,46.0,105.0
2012-03-26 00:00:00,2.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.48,0.4697,0.82,0.1642,33.0,-32.0,23.0,80.0
2012-03-26 01:00:00,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.82,0.2537,28.0,-5.0,15.0,89.0
2012-03-26 02:00:00,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.88,0.2239,20.0,-8.0,8.0,35.0
2012-03-26 03:00:00,2.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.82,0.19399999999999998,1.0,-19.0,2.0,18.0
2012-03-26 04:00:00,2.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.82,0.1642,4.0,3.0,3.0,8.0
2012-03-26 05:00:00,2.0,1.0,3.0,5.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.77,0.1642,36.0,32.0,31.0,6.0
2012-03-26 06:00:00,2.0,1.0,3.0,6.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.82,0.19399999999999998,117.0,81.0,120.0,18.0
2012-03-26 07:00:00,2.0,1.0,3.0,7.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.72,0.19399999999999998,370.0,253.0,354.0,39.0
2012-03-26 08:00:00,2.0,1.0,3.0,8.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.62,0.2239,657.0,287.0,579.0,89.0
2012-03-26 09:00:00,2.0,1.0,3.0,9.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.47,0.2836,282.0,-375.0,331.0,118.0
2012-03-26 10:00:00,2.0,1.0,3.0,10.0,0.0,1.0,1.0,1.0,0.5,0.4848,0.36,0.5821,153.0,-129.0,184.0,250.0
2012-03-26 11:00:00,2.0,1.0,3.0,11.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.31,0.5821,178.0,25.0,201.0,323.0
2012-03-26 12:00:00,2.0,1.0,3.0,12.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.33,0.5224,279.0,101.0,282.0,360.0
2012-03-26 13:00:00,2.0,1.0,3.0,13.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.29,0.6866,301.0,22.0,263.0,367.0
2012-03-26 14:00:00,2.0,1.0,3.0,14.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.33,0.4478,217.0,-84.0,260.0,414.0
2012-03-26 15:00:00,2.0,1.0,3.0,15.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.29,0.6119,223.0,6.0,286.0,421.0
2012-03-26 16:00:00,2.0,1.0,3.0,16.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.25,0.6418,305.0,82.0,385.0,492.0
2012-03-26 17:00:00,2.0,1.0,3.0,17.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.24,0.4478,664.0,359.0,721.0,419.0
2012-03-26 18:00:00,2.0,1.0,3.0,18.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.26,0.4478,684.0,20.0,801.0,491.0
2012-03-26 19:00:00,2.0,1.0,3.0,19.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.24,0.3582,458.0,-226.0,549.0,375.0
2012-03-26 20:00:00,2.0,1.0,3.0,20.0,0.0,1.0,1.0,1.0,0.4,0.4091,0.26,0.5224,221.0,-237.0,330.0,259.0
2012-03-26 21:00:00,2.0,1.0,3.0,21.0,0.0,1.0,1.0,1.0,0.38,0.3939,0.25,0.4925,186.0,-35.0,223.0,149.0
2012-03-26 22:00:00,2.0,1.0,3.0,22.0,0.0,1.0,1.0,1.0,0.36,0.3333,0.25,0.3582,93.0,-93.0,148.0,111.0
2012-03-26 23:00:00,2.0,1.0,3.0,23.0,0.0,1.0,1.0,1.0,0.34,0.2879,0.25,0.5224,48.0,-45.0,54.0,65.0
2012-03-27 00:00:00,2.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.32,0.2879,0.26,0.5224,10.0,-38.0,29.0,33.0
2012-03-27 01:00:00,2.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.3,0.2727,0.26,0.4627,5.0,-5.0,15.0,28.0
2012-03-27 02:00:00,2.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,0.26,0.2273,0.3,0.2985,7.0,2.0,10.0,20.0
2012-03-27 03:00:00,2.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,0.26,0.2273,0.3,0.3284,4.0,-3.0,3.0,1.0
2012-03-27 04:00:00,2.0,1.0,3.0,4.0,0.0,2.0,1.0,1.0,0.24,0.2121,0.32,0.3582,3.0,-1.0,6.0,4.0
2012-03-27 05:00:00,2.0,1.0,3.0,5.0,0.0,2.0,1.0,1.0,0.22,0.2121,0.37,0.2836,17.0,14.0,20.0,36.0
2012-03-27 06:00:00,2.0,1.0,3.0,6.0,0.0,2.0,1.0,1.0,0.22,0.2273,0.37,0.19399999999999998,101.0,84.0,100.0,117.0
2012-03-27 07:00:00,2.0,1.0,3.0,7.0,0.0,2.0,1.0,1.0,0.22,0.2273,0.37,0.19399999999999998,286.0,185.0,170.0,370.0
2012-03-27 08:00:00,2.0,1.0,3.0,8.0,0.0,2.0,1.0,1.0,0.22,0.2121,0.37,0.2985,581.0,295.0,516.0,657.0
2012-03-27 09:00:00,2.0,1.0,3.0,9.0,0.0,2.0,1.0,1.0,0.24,0.2273,0.38,0.19399999999999998,267.0,-314.0,325.0,282.0
2012-03-27 10:00:00,2.0,1.0,3.0,10.0,0.0,2.0,1.0,1.0,0.26,0.2576,0.35,0.2239,138.0,-129.0,163.0,153.0
2012-03-27 11:00:00,2.0,1.0,3.0,11.0,0.0,2.0,1.0,1.0,0.3,0.303,0.31,0.1642,175.0,37.0,230.0,178.0
2012-03-27 12:00:00,2.0,1.0,3.0,12.0,0.0,2.0,1.0,1.0,0.32,0.3182,0.31,0.1642,220.0,45.0,261.0,279.0
2012-03-27 13:00:00,2.0,1.0,3.0,13.0,0.0,2.0,1.0,1.0,0.36,0.3485,0.27,0.0,211.0,-9.0,284.0,301.0
2012-03-27 14:00:00,2.0,1.0,3.0,14.0,0.0,2.0,1.0,1.0,0.4,0.4091,0.24,0.1343,184.0,-27.0,248.0,217.0
2012-03-27 15:00:00,2.0,1.0,3.0,15.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.2,0.0,200.0,16.0,244.0,223.0
2012-03-27 16:00:00,2.0,1.0,3.0,16.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.2,0.0,305.0,105.0,431.0,305.0
2012-03-27 17:00:00,2.0,1.0,3.0,17.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.16,0.0,614.0,309.0,750.0,664.0
2012-03-27 18:00:00,2.0,1.0,3.0,18.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.17,0.0896,644.0,30.0,801.0,684.0
2012-03-27 19:00:00,2.0,1.0,3.0,19.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.17,0.0,417.0,-227.0,555.0,458.0
2012-03-27 20:00:00,2.0,1.0,3.0,20.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.17,0.0896,294.0,-123.0,377.0,221.0
